Code,Destination,Connect Cost,Included Seconds,Per Minute Cost,Initial Increment,Increment
55414121,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413161,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413608,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413193,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413060,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413070,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55413627,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55163474,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55513761,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55513613,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55493735,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55913815,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55683463,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55973416,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55773474,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
557520,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557521,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557522,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557535,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557536,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557537,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557538,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557539,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557552,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557553,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557554,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557555,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754007,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754141,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55752101,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753022,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753029,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753062,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753211,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753303,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753321,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753482,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753484,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753603,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753611,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55752102,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753021,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753023,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753028,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753030,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753221,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753229,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753302,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753304,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753483,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753485,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753602,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753003,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753004,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753011,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753131,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753179,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753199,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753223,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753224,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753225,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753226,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753322,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753471,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753472,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753481,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753610,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753614,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753615,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754001,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754002,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754020,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754101,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754102,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753626,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754003,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753617,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753024,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753025,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753026,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753027,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753301,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753486,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753487,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753488,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753489,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753491,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753623,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55753624,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557524,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557526,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557531,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557533,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557540,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557542,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557549,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557551,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557556,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557558,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557527,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557528,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557529,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557530,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557544,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557545,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557546,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557547,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557523,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557525,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557532,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557534,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557541,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557543,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557548,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557550,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557557,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
557559,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754004,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55754009,Cidades Importantes do Brasil - Fixo,0,4,0.69,30,6
55823524,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55813645,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55773692,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55793313,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55993601,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55883522,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55333299,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55383523,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55843329,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55473157,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55333743,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55383753,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55513637,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55823556,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55663585,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55663585,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55883567,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443272,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443272,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55423459,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55333237,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55813619,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55993424,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55843538,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55163248,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55163258,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55163268,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55163268,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173489,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173442,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173465,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173463,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173462,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173462,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55172144,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173442,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173465,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55143273,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443271,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55114678,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114676,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114675,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114674,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114679,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114677,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114263,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114263,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114674,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114675,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55112180,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114678,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55114677,Area Metropolitana da Grande Sao Paulo - Fixo,0,4,0.68,30,6
55963326,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55383842,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55813657,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55423683,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55222662,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55433547,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55433547,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443533,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55673274,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55673274,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633374,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633925,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633374,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55653235,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55653235,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55623054,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633478,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55743551,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55973411,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443412,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55643487,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55733623,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55643025,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55643681,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633624,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55643913,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55643681,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55823256,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55463549,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55463565,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55463565,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55343264,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55493668,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55493668,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55353233,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55183866,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443213,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443242,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443242,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55843435,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55173847,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55553819,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55883409,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55873857,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543198,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543188,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543297,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543196,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543292,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543992,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543032,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55543292,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55623448,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55623448,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55623447,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893536,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443236,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55443236,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893463,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55633626,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55313536,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55433662,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55433662,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55243328,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893523,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893321,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893522,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893521,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893515,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893522,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
55893321,Demais Cidades do Brasil - Fixo,0,4,0.69,30,6
554801,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554803,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554808,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554810,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554817,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554819,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554826,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554828,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554833,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554835,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
55484104,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554841,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554848,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554850,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554855,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554857,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554812,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554813,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554814,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554815,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554829,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554830,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554831,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554832,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554843,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554844,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554845,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554846,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554859,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554800,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554802,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554809,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554811,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554816,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554818,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554820,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554825,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554827,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554834,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554836,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
55484141,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
55484101,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554842,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554847,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554849,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554856,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554858,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554804,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554805,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554806,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554807,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554821,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554822,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554823,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554824,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554837,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554838,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554839,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554840,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554851,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554852,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554853,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
554854,Principais Cidades do Interior do Estado de SP - Fixo,0,4,0.69,30,6
55482106,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482107,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483021,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483022,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483084,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483085,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483207,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483208,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483209,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483211,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483228,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483229,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483231,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483232,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483233,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483261,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483266,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483269,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483271,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483306,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483307,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483308,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483309,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483333,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483334,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483335,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483337,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483375,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483376,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483377,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483380,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483665,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483901,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483952,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483953,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483956,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55484104,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55484141,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482108,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482132,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482134,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483003,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483007,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483023,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483025,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483036,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483038,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483041,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483048,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483064,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483092,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483204,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483206,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483212,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483214,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483224,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483226,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483235,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483237,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483247,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483249,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483281,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483284,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483304,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483324,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483331,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483348,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483364,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483371,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483373,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483500,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483664,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483821,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483878,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55484001,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55484003,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55484052,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482109,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55482133,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483004,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483016,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483024,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483027,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483032,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483037,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483044,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483091,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483203,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483205,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483213,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
55483215,Demais Capitais Estaduais - Fixo,0,4,0.69,30,6
